platform-group,text,label
Youtube,"Good Evening po sir. Nag log in na po kase ako sa portal (link na iniemail po ng land bank)ang kaso po na back ko siya. May binigay na po iniemail na po kase na user id at password samin. Tas po nung pinindot ko na po uli yung link, naiba po yung features at hindi ko na rin mo mapindot yung virtual keyboard. Ano po kaya dapat gawin? Salamat po!",0
Youtube,"Good morning po sir.
Ask ko lang po if ano po gagawin pag di makal log in ulit sa master card registration po? Kasi nag eerror lang po always ang lumalabas or parang nalock po..

Hope ma notice mo po sir😊 😇",0
Youtube,"Gud afternoon sir..mkatanggap pa ba ang mga estudyanteng scholar na na enroll pa noong year 2021.kasi until now those enrolled on that year ,have not received.",0
Youtube,"Hello po sir ask lang po sana nafinalize ko na po yung application nung August 2,2021 po. Pero po until now po wala pa rin nag eemail ang landbank sa akin ano pong gagawin ko pwede po ba ako pumunta sa landbank na inapplyan ko?",0
Youtube,Hello po sir gaano po katagal ang paghihintay sa email ng landbank para sa atm kasi po may nabasa po ako na pag wala ka daw pong email di kana makakatanggap nong third year po ako di pa po namin natanggap yung allowance namin eh madami nakong nakitang schools na narerelease ang allowance from unifast at ramdam ko malapit na school namin kaso ung ibang classmates ko meron na ako nalang walang email para sa ATM application ng landbank.,0
Youtube,"Hello po Sir, yung sa akin po kasi na finalize ko na noong April tapos po ng icheck ko ulit this week hindi po naka disable yung Button na Save and Finalize still naeedit pa din po, That time na ifinalize ko na po ulit nakalagay po unifast unable to handle this request, bakit po ganoon although na finalize ko na siya noon April kailangan ko po ulit ifinalize ngayon?",0
Youtube,"Hello po! May TIN po kasi ako pero di ko po nakuha yung mismong TIN ID ko, okay lang po ba na di ko siya nalagay sa form? di ko po kasi sure yung TIN ko.",0
Youtube,"Hello po. Naka pirma na din po ako ng MOA last June. Yun lang po ba papers na pinirmahan nyo po? Kase sa amin kase madaming papeles yun, MOA and papers with amount. Naka pirma din po ba kayo ng ganun?",0
Youtube,"Hello sir, Ask ko lang po kung Ano po gagawin kung invalid po lumalabas pag nag log in ako sa Land bank? Nandito pa po yung user ID Number pero po yung password nakalimutan ko na po, pwedi pa po bang mag reapply ulit?? Thanks po",0
Youtube,"Hello sir, tanong ko lang po paano ko ireregisterang tes mastercard (ATM) di po ako maka log in sa issuing card portalat hindi ko po alam kung succesfully registered na ba yung akin. Laging error while processing your request. sana po mabigyan nyo ng sagot tanong ko. Salamat po.",0
Youtube,"Hello sir. Pag po ba ang status ay ""Exported to the Landbank"" na po pero di parin nakakarecieve ng email dahil may error po sa nainput na email o mali po yun nainput na emailay makkukuha parin angatm po?",0
Youtube,"Hello, Sir. I opened the link and the portal says it will be back on weekdays. However, I checked it today, Monday. It still says the same thing. Is it under maintenance po? And when talaga po kaya magreresume ang application?",0
Youtube,Hi good morning po. what if po di nakatanggap ng email galing sa land bank may possible po na di na po makatanggap ng grantee?,0
Youtube,"Hi po sir magandang araw po ako po pala ay isang TES grantee , naka recieve a ako ng USer ID at Password sa Email , nong una naka Login ako at naka Fill up na din sa Form. at ngayon sinubukan ko mag Login hindi na po ako maka pasok sir.. nilagay ko ang User Id at password pagkatapos e click ko ang Login ito ang lumabas ""This Account has been temporary locked due to too manyfailed login attemps"" yan po sir ano po ba ang dapat ko gawin sir at ok na po ba yun naka fill up na ako,, Salamat sa Response in Advance sir :)",0
Youtube,"Hi po sir, paano po kapag hindi ponaoopen ang portal para po sa Master Card?",0
Youtube,"Hi po sir. Tanong lang po na submit ko naman po lahat nung hinihingi sa mastercard pero nung i log in ko na po is ""error while processing your request please retry"" Hindi ko po alam kung successfully registered na po ba sya, ano po kaya gagawin ko sana matulugan nyo po ako.Thank you po and God bless you po sir.",0
Youtube,"Hi po, paano po ba kapag Hindi pa ibinibigay saamin, pumirma na po kami sa MOA, at nakalagay dun within 2 weeks release na. Pero inabot na po mg 8 weeks Wala pa din saamin hanggang ngayon. June pa dumating Yung funds. Nalaman namin kc paid na nakalagay sa Page ng unifast at nagpapirma na sila ng memorandum of agreement ibig sabihin nasa school na Ang funds.",0
Youtube,Hi sir andrew. I already finish my application in landbank portal last march in our school but I can't find the status of my application in my portal.,0
Youtube,Hi Sir gud pm po! Just want to ask po I already got my TES mastercard last year. My question po is direct na po bang papasok sa acct ko ung stipend? Dumating na po kasi yung allocated funds para sa school nmn for last s/y 2020-2021. Pero pag nag ask ako sa school if sa acct. ko n papasok yung expected amount hindi po sila makapagbigay ng definite answer. Thank you po and God bless!,0
Youtube,"Hi. Sir Pano po pag ganto po yung lumalabas? 


Failed to login? Possible reasons are:

1. You entered an incorrect credential
2. Your school is not scheduled to access the portal today
3. Your application was already exported for processing.",0
Youtube,I think sometimes nag-ooverload ang portal ng UniFAST pag madami users.You can try lang again after a few hours or the next day.,0
Youtube,ibigay lang kasi sa masisipag mag aral. wag sa alam lang magtiktok sasayaw pero walang utak my goodness,0
Youtube,kawawa middle school,0
Youtube,"Lol! Bibigyan ng scholarship yung mga studyanteng di nag aaral ng mabuti, yun ba ibig mong sabihin? Sayang po sa slot yun para sa aming mga nag susumikap mag aral para ma qualify sa scholarship. Minimum lang po yung slot kasi konti lang ang budget nila pero ngayon ""TEMPORARILY"" walang scholarship this 2022-2023 for incoming college student, nakaka dismaya sa mga studyanteng nag aantay sa ched scholarship gaya ko.",0
Youtube,mag apply sana ako para anak ko mag 1year college sana paki update nila,0
Youtube,Mag iisang buwan na ng sinabi nila na ena update pa ang system bakit hanggang ngayon wala pa din update paabo naman po ang hindi pa nka pag log in sa portal ng landbank? paano po yon mabibigyan pa din ba kami?,0
Youtube,Mas Sayang kung mapupunta sa mga kurakot,0
Youtube,Mga ilang linggo din at na approved na Yung application mo ma'am? Mga 3 weeks na kase Yung akin wala pa ding confirmation,0
Youtube,"Nagamit ang budget sa eleksiyon, kaya wag na kayong umasa pa.",0
Youtube,Ngayun wala na po kami pondo pinagbabyad na kami ng school namin.di na ata kami aaprobahan.kawawa naman kami,0
Youtube,PERO NGAYUNG 2022-2023 WALA NANG PONDO 😭😭PLZZ APPROHAN NYU NA po budget namin 😭!!,0
Youtube,Pra mdli mktpos mga bta sa pag aaral at mkptulong sula maaga sa mha prents nila,0
Youtube,psst CHED paano natapos ni money yong college niya only for 3 months ?,0
Youtube,pwede pa rin po ba ma claim ang cash last 2020 pa yun hanggang ngayon di ko pa na claim,0
Youtube,Pwede po kaya kahit married na pero hiwalay po ako lang po inaasahan sa pamilya working student po sana,0
Youtube,"Same po tayu enrolled din ako year 2021-2022, till now Wala pa din kami natatanggap 😆",0
Youtube,Sana may sumagot po🥺,0
Youtube,Sana naman ched may bigay din kayo ng financial assistance sa mga 2nd year to 5th year college students. Ang dami paring mga estudyante matatalino naman pero wala kahit anong assistance na nakukuha galing sa gobyerno 😭,0
Youtube,Scholars for d poor students please give sir president mam CHED don't closed.,0
Youtube,"Seryoso ka po ba jan? Wala ka po bang pamangkin or anak na need ng scholarship pag college nila? Kung mayaman ka naman po, sige po, oposana all po kung ganun.",0
Youtube,Sino ba naman di babagsak Maraming sakuna dumaan may pandemic pa,0
Youtube,Sir good day po may binigay po as Kapatid ko na award number at password Pero nung inilog in po namin nag failed po 2days na po naming tinatry Pero ayaw po talaga pahelp namn po sa TES Lang po umaasa Yung kapatid ko para Makatapos... Please po,0
Youtube,Sir goodevening🤗Ask kulang po? nakareceive napo kasi mga classmates ko ng email ng landbank perohindi pa po ako kakareceive ng email? hindi ko din po ma check ung application ko kung rejected kasi hindi na po gumagana ung link na pinasa saamin..sana po mabasa nyo ung concern ko Thank youuuu po🙏❤️❤️.,0
Youtube,"Sir paano po , nag error po pag log in ko sa LMPC gamit ang new log in password . mag 3 days na po pero hindi parin ako maka log in . ano po gagawin ko po sir ?",0
Youtube,Sir Pano po pag error pag nag log in sa LMPC Application ano po dapat gawin?,0
Youtube,Sir tanong ko lang po nag fill out na po ako napasa ko na and until now wala pa ako nareceived ng email galing land bank thank you po sa pag sagot,0
Youtube,"Sir, ask lang po... TES grantees kami... Tapos d pokami naka receive ng Landbank email kasi po mali emailna lagayano po gagawin namin... Kaya pala d kami naka tanggap ng email kc mali email namin... Instead small letters lahat yong una po big letter ...",0
Youtube,"Sir, can i ask a question sir? 

TES grantee po ako sir,tapos error po ang ibinigay sakin na link, para sa online TES card application portal. Under maintenance pa po ba? 
Ano po ba ang dapatgawin? 

Thank you.",0
Youtube,So ano po yung meaning nito? Temporarily suspend muna ngayon ang pag tanggap nila ng application pero within this month pag dagdagan budget nila ay they will resume the application? Or suspended talaga yung scholarship ng ched this 2022-2023? Mahirap po yun sa mga studyante gaya ko na education nalang talaga ang pag-asa para guminhawa ang buhay.,0
Youtube,"Tama, Manny Pacquiao Tayo para sa mahirap, taas sahod sa simpleng mangagawa,, pag aaral, trabaho, pabahay, Yan Ang kailangan natin lahat.",0
Youtube,"Tanong ko Lang po.sir.
Nung first sem nakatanggap po Aku Ng subcidy .Pero Sa second Sem po nag stop Po Aku.pero.kasali parin Aku Sa listeng Sa mabibigyan Ng subcidy.makukuha ko po ba yun sir kahit nag stop na Ako.??.
Thank you po.",0
Youtube,Tes grantee po ako hanggang ngayon po di pa ako nakakapag fill up ng Landbank Tes Card wala po kaseng reward number na binigay Ng School.,0
Youtube,"The parents of Scholar students are not allowed to take the exam,if they will not pay more or less 4k..nalulong na sa utang ang mga parents bec.for two years now,wala pang budget sa scholar student.",0
Youtube,"True ,until now wala pa din nabigay yong 2019",0
Youtube,"Wag niyo na bigyan ng scholarshÃƒÆ’Ã‚Â­t ung mga Communist/NPA training and recruitment grounds na mga Universities tular ng PUP, UP at iba pa",0
Youtube,Wala na po bang pagasa mga second year student na makakuha ng TES??,0
Youtube,Wala na tayo Pera wag na mag scholar obus na sa covid,0
Youtube,We all know why.. kaya wag ng magreklamo,0
Youtube,What if po nag ka conflict sa name imbis na yung second name ko po ginawa nilang middle name ano pa kaya mangyayari?,0
Youtube,"Yes!!! Iboto nyo yung mga nag sasayaw, artista, at yung mga kaso.....",0
Facebook-REGION 5,"Hello po! Magandang gabi sa lahat! Ask lang po if may chance pa na ma claim namin yong refund po namin pag take ng BOARD EXAM, 2019 pa po 'yon. Naka isang renew na po kami ng license namin hehe wala pa din refund.
Last year January 2022, nagpa update ng ATM Accounts namin yong school sa google form, pero until now wala na pong kahit anong update..
Just want to know po, if may aasahan pa po ba kami?

Maraming salamat. ♥️♥️♥️",1
Facebook-MIMAROPA,"""Nakilala ko si Abdulkadir Jani, isang TES beneficiary, sa aking Padyak sa Tawi Tawi. Patuloy na nagpupursige sa kanyang pagaaral sa MSU.

Sinabi ni Jani na siya ay minamaliit ng iba mula sa kanyang pagkabata dahil Badjao siya. Sa RA 10931 ipapakita niya na ang Batang Badjao ay pwedeng magtagumpay.

Mabuhay ka Jani!""

-Prof Popoy De Vera",1
Facebook-REGION 5,"Ika nga dadating ang blessing sa tamang Araw at panahon 🤗
Being one of the scholar of TES is a blessing lalo lalo na po sa akin at sa aking pamilya 😊  maraming maraming salamat po sa aming GOBYERNO at sa CHED na walang sawang tulungan ang mga katulad po naming mga estudyante 😇 sa aming OIC, Presidenr/College Administrator na si Mr. Jovert M. Ofracio, EdD,
Registrar's Staff /TES Focal Person Mam Nenita P. Prena,
College Registrar I / Unifast & TES Focal Mr. Michael Ringad at sa lahat nang staff ng Ligao Community College na tumulong po para ma release sa amin ang TES Subsidy maraming maraming salamat po 😇🙏

#TES GRANTEES from LIGAO COMMUNITY COLLEGE 😊 ",1
Facebook-REGION 9,"Sharing my experience as a 2-time Fulbright grantee (University of Southern California 1989-1991; Johns Hopkins University, 2000-2001) during the 74th anniversary cocktails/dinner to celebrate the longest running scholarship program in the world.

Proud to be Fulbright!",1
Facebook-REGION 10,"Thank you for this opportunity CHED-Unifast and to our scholar coordinator Ma'am Katherine Parto ❤️🫰
#LibrengEdukasyon 
#KalidadNaEdukasyonAbotNa
#CHEDUniFAST 
#RA10931
#TATAKNCMC",1
Facebook-REGION 7,"Thank you so much CHED - TES

Scholarshipoffice Norsumain
#PINASkolar",1
Facebook-REGION 5,Thank you so much 😇💜,1
Facebook-REGION 10,"#TertiaryEducationSubsidy
#CHEDUniFAST
#KalidadNaEdukasyonAbotNa #RA10931
#LibrengEdukasyon #chedpinaskolar

#NCMC
Salamat ma'am Katherine Parto 💜",1
Youtube,"hiw to avail CHED scholarships po,I am willing to avail that cause I want ti continue my study",1
Facebook-REGION 8,"Thank you so much Ched UniFAST and also ma'am Marie Cris Carpes Germano and sir Joselito Borong. Already received the first semester AY 2022-2023. God Bless to the people behind this🫶

#PINASkolar
#CHEDUniFAST",1
Facebook-REGION 8,"Thankyou so muchhh pooo for this kind of opportunity ✨
This will be a big help for me to continue my study..
I am so grateful and very blessed 😇❣️

#TESGrantees
#Evsu-Carigara Campus.
#blessedandthankful",1
Facebook-REGION 1,"You know BTS?
Behind The Smile of TES grantees be like:

#goodvibesonly
#LibrengEdukasyon
#chedunifast",1
Facebook-REGION 8,"Good day To all
I would like to thank you so much han bulig na iyo ginhatag ha akon CHED PINASkolar Region VIIICHED PINASkolar Region VIII - Eastern Visayas (Official)Eastern Visayas Agi hini na iyo bulig ha akon or ha amon napadayun namon an amon mga pangarap na makatapos, tungod hini nakapalit ako hin akon mga garamiton ha skwelahan , ngan nakabulig luat ako han akon kag anak kaya damo na salmat...

Labis na nadto Kan Sir Prof Popoy De Vera.ngan ha bug os na staff salmat hin madamo.

Ngadto han bug os na staff han evsu Carigara, and Han amon Campus director na active damo nga salmat sir..Damo na damo na salmat han iyo bulig..More more blessing pa po...Thank u po utro😊 😊 ",1
Facebook-REGION 9,"A big Bounty Thankful so much TES, 🙏🙏❤❤❤

From: San Pablo Extension Class
#chedscholarship",1
Facebook-REGION 5,"Hi,, good morning po. Im Diosdado Taglucop Bantayan Jr. From Dr. Emilio B. Espinosa Sr. Memorial State College of Agriculture and Technology (DEBESMSCAT).
Fresh TES Grantees a year 2019-2020.
Laking pasasalamat ko po sa opportunity na ibinigay ng CHED Scholarship sa akin. Dahil sa scholar na ito naipagpatuloy ko ang aking pag aaral,kaya sa mga kapwa ko mag aaral tiwala lng po kayo baka isa rin kayo sa matulungan ng scholar na ito.. Dati hindi ko rin po inakala na magkaroon ng scholar na ito. But now I really thankful for this opportunity..❤️❤️❤️

#4thyearstudent
#TESGrantees",1
